fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,White,-0.930036624,-8.309717878,27.51894746,-3.050206577,-0.72870279,-0.297725342,1.828869325,-1.518658088,0.861405071,-1.449983751,0.046477086,-0.658499275,-0.537607749,-0.251359567
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,White,-0.92989786,-8.309458823,27.51835315,-3.050206577,-0.72870279,-0.297725342,1.828869325,-1.518658088,0.861405071,-1.449983751,0.046477086,-0.658499275,-0.537607749,-0.251359567
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,White,-0.930264465,-8.310397336,27.52082949,-3.050206577,-0.72870279,-0.297725342,1.828869325,-1.518658088,0.861405071,-1.449983751,0.046477086,-0.658499275,-0.537607749,-0.251359567
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,White,-0.93013454,-8.309992641,27.5185044,-3.050206577,-0.72870279,-0.297725342,1.828869325,-1.518658088,0.861405071,-1.449983751,0.046477086,-0.658499275,-0.537607749,-0.251359567
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,White,-0.929833111,-8.309583,27.51828441,-3.050206577,-0.72870279,-0.297725342,1.828869325,-1.518658088,0.861405071,-1.449983751,0.046477086,-0.658499275,-0.537607749,-0.251359567
8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,6,White,8.753573428,9.841445599,4.185204307,-2.949773068,-2.002570999,-1.339922924,1.167303035,-0.798270737,-0.935333282,0.388746115,0.228402706,0.058047528,0.009943565,0.114308327
7.6,0.16,0.41,1.9,0.047,27,151,0.9937,3.2,0.53,10.1,6,White,25.95660435,-5.370178251,-2.481326759,-0.592941084,0.665040556,-0.60066229,-0.221491493,0.65424785,-0.675078391,-0.552560394,-0.36008149,-0.310993537,-0.48459318,-0.238253318
8.1,0.22,0.28,7.7,0.043,57,176,0.9954,3.12,0.55,10,5,White,2.261609037,3.62320487,-2.529823957,-1.865604956,-0.498529555,0.499701012,0.097506084,0.890974599,0.255412636,0.355636469,-0.708562571,0.307148561,0.439349315,-0.234370564
8,0.22,0.32,10.4,0.043,63,201,0.997,3.11,0.53,9.5,6,White,-8.688779296,0.328881756,7.53312823,-2.701414805,-0.712345951,0.153280789,0.825005485,0.207277128,0.516886879,-0.059746762,-0.417619824,-0.21386624,0.23112718,-0.242045542
7.1,0.33,0.3,3.3,0.034,30,102,0.9912,3.08,0.31,12.3,7,White,-17.52299436,-15.33337871,-4.720906074,-0.094016708,2.544853732,0.102500351,-0.699052365,-0.805041069,0.95638369,-0.169518485,0.625964503,-0.223847064,0.122734832,-0.296040874
6.4,0.43,0.27,1.1,0.054,5,110,0.9939,3.24,0.52,9.1,4,White,-9.018615307,-13.34247451,20.64249481,1.155751255,-1.073660666,0.968378054,-1.703884532,0.904675962,-0.979709228,0.131523071,-0.620070425,-0.194028098,-0.700375318,0.286961893
7.6,0.2,0.3,14.2,0.056,53,212.5,0.999,3.14,0.46,8.9,8,White,-0.929863268,-8.309569026,27.51825864,-3.050206577,-0.72870279,-0.297725342,1.828869325,-1.518658088,0.861405071,-1.449983751,0.046477086,-0.658499275,-0.537607749,-0.251359567
7,0.12,0.28,6.3,0.057,17,103,0.9957,3.5,0.44,9.6,5,White,-18.89607801,-15.41367344,12.99879917,0.128467398,-0.478142856,0.886284231,0.056103359,0.188556072,-2.077387957,-1.079573089,0.115177988,0.96209922,-0.129350431,0.015478999
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,White,20.42584767,2.910578243,11.24159499,-0.631834401,1.123599108,0.533613577,-0.157353243,0.207088485,0.922156296,0.122387933,-0.05563153,0.479780315,-0.714161814,-0.462178156
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,White,16.68155037,16.3041142,-7.661214086,-1.795085522,-1.946654809,0.106886622,1.86419997,-0.623101029,-0.666172611,0.08381528,-0.447267814,-0.009846327,-0.041265665,0.335165314
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,White,7.440076428,12.62965874,-3.74048451,-1.606834656,-2.133939419,-0.799318836,2.331041433,0.052997515,-0.81306308,0.087060069,-0.900845308,0.015567728,0.114716833,-0.0955236
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,White,16.68114245,16.30396768,-7.660991695,-1.795085522,-1.946654809,0.106886622,1.86419997,-0.623101029,-0.666172611,0.08381528,-0.447267814,-0.009846327,-0.041265665,0.335165314
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,White,7.439957086,12.62965919,-3.740489757,-1.606834656,-2.133939419,-0.799318836,2.331041433,0.052997515,-0.81306308,0.087060069,-0.900845308,0.015567728,0.114716833,-0.0955236
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,White,7.441365824,12.63237102,-3.741043866,-1.606834656,-2.133939419,-0.799318836,2.331041433,0.052997515,-0.81306308,0.087060069,-0.900845308,0.015567728,0.114716833,-0.0955236
7.3,0.18,0.31,17.3,0.055,32,197,1.0002,3.13,0.46,9,6,White,17.50266419,-1.323556542,21.92488803,-2.72189234,-1.862533959,0.096974552,0.420963275,-1.5205673,-0.220954584,-0.520761412,-0.226255079,0.630421679,-0.722208448,-0.265384666
6.8,0.31,0.09,1.4,0.04,56,145,0.9922,3.19,0.46,10,5,White,1.417472018,1.5213965,-18.84827809,-0.529737876,0.43667163,1.853797904,-0.227150899,1.464130823,0.691647587,-0.266957748,-0.829262356,-0.132829969,0.632938477,-0.104213057
6.7,0.31,0.08,1.3,0.038,58,147,0.9922,3.18,0.46,10,5,White,0.84852967,1.980566094,-18.19772591,-0.602565434,0.462313835,1.913429447,-0.210308667,1.495145047,0.766208233,-0.24644339,-0.891090011,-0.170109646,0.689159087,-0.137932749
7.6,0.17,0.35,1.6,0.047,43,154,0.9934,3.36,0.69,11.1,6,White,13.67387763,2.249196138,-15.18530403,-0.167575803,0.935819992,-0.431354205,1.288726036,1.313094129,-0.567481685,0.09139687,-0.489500292,0.154258552,-0.052510078,-0.332809028
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,White,20.42565751,2.912493822,11.24127698,-0.631834401,1.123599108,0.533613577,-0.157353243,0.207088485,0.922156296,0.122387933,-0.05563153,0.479780315,-0.714161814,-0.462178156
7.4,0.26,0.31,2.4,0.043,58,178,0.9941,3.42,0.68,10.6,6,White,1.366405679,2.086781619,-2.195719676,-0.582640168,0.461628463,0.25054515,1.910054232,1.559358138,-0.289363262,0.2200818,-0.271421307,-0.294385292,0.102186389,-0.238450291
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,White,16.68118379,16.30381248,-7.660924734,-1.795085522,-1.946654809,0.106886622,1.86419997,-0.623101029,-0.666172611,0.08381528,-0.447267814,-0.009846327,-0.041265665,0.335165314
8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6,White,7.439811534,12.6297403,-3.740532435,-1.606834656,-2.133939419,-0.799318836,2.331041433,0.052997515,-0.81306308,0.087060069,-0.900845308,0.015567728,0.114716833,-0.0955236
5.6,0.18,0.31,1.5,0.038,16,84,0.9924,3.34,0.58,10.1,6,White,-31.38278142,2.382273167,-0.748700275,0.782953506,0.937957371,-0.109349064,0.033638249,0.271766955,-1.219057179,-0.745201796,-0.729101118,-0.073979216,-0.136095733,0.346896489
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,5,White,26.68211392,-5.141446172,1.733908697,-0.101329358,0.145566371,0.608963705,0.189960881,1.163513278,-2.256517986,-0.471197125,0.329278711,0.231358356,-0.697699709,-0.383635435
8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,7,White,-24.15824702,-13.27786051,-6.885446746,0.02332503,1.600420642,-0.05816816,0.121927128,-1.420406492,0.568762528,0.378892159,0.766827322,-0.031458771,0.021388788,-0.087201514
7,0.25,0.56,2,0.035,20,95,0.9918,3.23,0.53,11,6,White,-26.97088403,-8.196924835,0.164609425,0.18618975,1.389412497,-1.197115165,-0.609781228,0.327412218,-1.09419348,0.269617187,0.326000386,-0.413725939,-0.099470484,0.393086198
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,5,White,26.68190432,-5.1413841,1.733970635,-0.101329358,0.145566371,0.608963705,0.189960881,1.163513278,-2.256517986,-0.471197125,0.329278711,0.231358356,-0.697699709,-0.383635435
6.8,0.18,0.46,1.4,0.064,37,160,0.9924,3.37,0.45,11.1,5,White,20.23140493,3.293769181,-8.715414956,-0.432573318,0.839824911,-0.022405589,-0.218600194,1.777997214,-1.043151848,-0.01599641,0.859874617,0.524781282,-0.224228358,-0.249738288
6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,White,17.16417182,-17.66173809,-19.70237419,-1.096094964,-1.204437783,0.172101144,1.36628852,-1.403383744,0.254889204,0.634870346,-0.675446794,0.969458714,0.089785045,0.30791437
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,5,White,-22.65322464,11.21047536,4.209524181,0.361677646,0.581161728,0.597359583,-2.330988441,-1.275699889,0.790996685,1.50176501,0.189811763,0.18160184,0.195547216,0.201620934
6.9,0.19,0.39,8,0.028,22,84,0.994,3.11,0.66,10.8,6,White,-19.90237154,3.250800642,-4.431153753,-0.263235153,0.573168394,-1.058409921,-0.162442614,-0.68905068,-0.535520286,0.414635424,-1.056733997,0.35238468,0.240030649,0.366315173
6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7,White,-11.56014154,-19.14619796,-0.043225542,0.358098048,2.490414237,0.417290249,0.311465521,-0.767329971,0.244369626,0.417939467,1.036694421,-0.237122251,-0.198925348,0.115304103
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,5,White,-22.65320889,11.21050645,4.20952286,0.361677646,0.581161728,0.597359583,-2.330988441,-1.275699889,0.790996685,1.50176501,0.189811763,0.18160184,0.195547216,0.201620934
7,0.2,0.34,2.1,0.049,12,136,0.9922,3.25,0.46,11.6,7,White,17.75889704,-15.85455828,16.61786683,0.310211594,1.978645451,-0.501540886,0.043882436,-0.337331632,-0.244766928,-0.710347527,0.176921231,0.065018315,-1.007123181,-0.394283896
6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,White,17.16367141,-17.66111209,-19.70233634,-1.096094964,-1.204437783,0.172101144,1.36628852,-1.403383744,0.254889204,0.634870346,-0.675446794,0.969458714,0.089785045,0.30791437
7.7,0.26,0.34,6.4,0.05,36,163,0.9937,3.19,0.7,11.5,6,White,26.036869,5.143464663,-4.959322469,-0.463125434,0.597176085,-0.670619342,0.802334536,0.42011792,0.274175897,0.758129351,-0.598043632,0.509868793,-0.419401919,-0.144507014
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,White,11.75995089,-1.277773388,-23.41675258,-0.722625634,0.878731142,0.522322787,-0.026785797,0.938529345,0.061238442,-0.913626132,-0.023423285,-0.339052148,0.238034815,-0.174609243
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,White,3.497844558,-3.619935356,28.60102554,-2.041845101,-0.765262207,-0.036213071,0.286704596,0.238002629,0.260567839,0.162325454,-0.232061463,-0.95258145,-0.680514148,-0.157537402
6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,White,11.75989585,-1.277760914,-23.41655288,-0.722625634,0.878731142,0.522322787,-0.026785797,0.938529345,0.061238442,-0.913626132,-0.023423285,-0.339052148,0.238034815,-0.174609243
8,0.43,0.4,12.4,0.168,29,190,0.9991,3.07,0.64,9.2,5,White,19.4567353,-0.960868694,20.03485278,-0.743986607,-3.541299461,-1.308638592,-0.166971911,0.536562383,1.365448147,-0.284006908,0.700529998,1.166198458,-1.173070313,-0.003475315
7.5,0.3,0.71,1.3,0.16,44,149,0.9948,3.08,0.42,8.9,5,White,11.51245549,2.183367824,-17.92976215,-0.927306635,-1.67120805,-2.14718019,-1.556207985,2.368628132,0.350046006,-1.167061725,1.967282671,-0.260364613,-0.073384151,0.192917004
6.4,0.26,0.4,1.7,0.179,5,60,0.9925,3.09,0.54,10.1,5,White,-23.77277564,20.36661883,7.522455681,1.726427173,-1.051492035,-1.80163723,-1.901183563,1.250732459,0.675967701,-1.640696512,0.595083987,1.513763484,-0.449620446,0.429696432
6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5,White,4.74018915,4.033095582,0.878998051,-1.678742533,-1.124453753,1.57603404,-0.202638245,0.508464384,0.535165513,-0.27550713,-0.725132681,-0.101426783,0.08906024,-0.037786933
8.9,0.21,0.34,7.1,0.037,33,150,0.9962,3.1,0.45,9.7,6,White,20.72707061,-4.098966618,-12.3609582,-1.442439039,-0.120087695,-0.033465091,-0.368957767,-0.415050234,-0.204881919,-0.446250952,-0.400410672,-0.296462679,-0.1245333,-0.335327532
7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,White,3.497630062,-3.61989991,28.6005783,-2.041845101,-0.765262207,-0.036213071,0.286704596,0.238002629,0.260567839,0.162325454,-0.232061463,-0.95258145,-0.680514148,-0.157537402
9.5,0.42,0.41,2.3,0.034,22,145,0.9951,3.06,0.52,11,6,White,19.69381557,-11.25383861,4.26709578,-0.111070221,0.481575435,-0.519265218,-0.735608223,-0.172824945,0.231395269,0.736291941,-0.074887268,-0.885775187,-0.554768455,-0.637107961
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,5,White,27.04643853,3.395675318,-4.301635156,-0.805009229,0.041180672,0.720549613,-0.647548674,0.301586087,0.053678327,0.433078686,-0.355896706,0.482945587,-0.27550226,-0.323317634
6.5,0.25,0.2,1.4,0.024,29,101,0.9916,3.24,0.54,10.8,6,White,-18.43005267,-14.92788198,-4.181922459,0.445549177,1.464139712,0.609435347,-0.022294233,0.293323843,-0.190789516,-0.245400561,-0.922165164,-0.139273105,0.149690531,0.074514965
7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,5,White,7.09359415,9.92635844,3.892937698,-2.054847689,-1.344784323,1.196291992,0.840470579,0.045853533,-1.048436396,0.036210188,0.817151543,0.73910111,0.124033001,-0.359913377
7.9,0.35,0.36,1.6,0.038,11,124,0.9928,3.25,0.48,11,5,White,7.506463082,-17.86916173,19.40658053,0.677063839,0.663731245,0.323240151,-1.078548203,0.481621603,-0.841672496,0.527120147,0.032888879,0.03644876,-0.665708894,-0.142598125
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,5,White,-22.60791973,14.13301631,-7.887920067,-0.12794328,1.101704984,0.439113265,-2.490955382,-0.095287968,-0.375553722,-0.282468229,-0.94147494,-0.130904019,0.547920412,-0.288790646
5.7,0.27,0.32,1.2,0.046,20,155,0.9934,3.8,0.41,10.2,6,White,27.20259037,-6.85411403,1.706074086,0.824244691,0.793680935,1.46375954,1.507732127,0.899054196,-2.337619866,-0.988956509,1.329603872,-0.136092644,-1.077273402,0.039502062
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,5,White,27.04638571,3.395722212,-4.301726393,-0.805009229,0.041180672,0.720549613,-0.647548674,0.301586087,0.053678327,0.433078686,-0.355896706,0.482945587,-0.27550226,-0.323317634
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,White,-17.82802389,-18.10703755,8.893864619,-0.329768582,-0.231715193,0.978130237,-0.555096666,0.220054003,-1.761250974,-0.909120447,-0.653826761,0.109065145,0.121075415,0.140490025
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,White,-26.65050065,13.08567655,2.49098699,0.502613133,0.860739603,0.032778568,-2.218825342,0.160248342,-0.646800706,-0.300886202,-0.283964729,0.067775691,0.165284178,-0.18007669
6.7,0.3,0.45,10.6,0.032,56,212,0.997,3.22,0.59,9.5,6,White,-3.875088571,-5.530603653,23.3373237,-2.444603561,-0.81250506,-0.197623231,1.169129635,0.243189757,-0.211717988,0.596304751,0.005343376,-0.626450924,-0.246558106,0.079491716
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5,White,-17.82765127,-18.10712778,8.893931497,-0.329768582,-0.231715193,0.978130237,-0.555096666,0.220054003,-1.761250974,-0.909120447,-0.653826761,0.109065145,0.121075415,0.140490025
5.6,0.13,0.27,4.8,0.028,22,104,0.9948,3.34,0.45,9.2,6,White,-17.82632153,-18.10260133,8.896105064,-0.344386034,0.287416864,0.598845242,0.026652179,-0.30253664,-1.453196479,-1.262516477,-0.589871119,-0.179262648,-0.016471754,0.122212919
7.4,0.18,0.34,2.7,0.03,30,107,0.992,2.97,0.53,11,6,White,-14.17161654,-17.50266295,-4.721605203,-0.526137915,1.466752644,-0.678120398,-1.051284823,0.080437009,0.320594585,0.000472947,-1.045259359,-0.092176678,0.277795256,-0.114572182
5.7,0.385,0.04,12.6,0.034,22,115,0.9964,3.28,0.63,9.9,6,White,-9.043483369,-24.92351243,12.29065218,0.127836429,-0.850799408,1.315332687,1.012657428,-1.471307669,0.165129839,0.060635613,-1.259608157,0.550341666,-0.336441639,0.381915771
8.7,0.24,0.35,0.6,0.042,11,71,0.9926,3.08,0.38,10.6,5,White,-26.65075153,13.08557301,2.490698597,0.502613133,0.860739603,0.032778568,-2.218825342,0.160248342,-0.646800706,-0.300886202,-0.283964729,0.067775691,0.165284178,-0.18007669
8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,5,White,5.166409443,-23.86110864,7.605970107,-0.530056178,-1.489275306,0.359647125,-0.075715906,-0.331847054,-1.684187005,0.114259405,0.574330254,-0.006985043,-0.229470033,0.061306001
6.8,0.34,0.44,6.6,0.052,28,156,0.9955,3.14,0.41,9.6,5,White,27.23091543,-2.225752647,-4.739855783,-1.073350274,-0.730342748,0.099481746,-1.13257518,0.263454058,-0.477626158,0.174999888,0.408005669,-0.263215307,-0.408297729,0.016451349
6.8,0.33,0.44,7,0.05,29,155,0.9955,3.14,0.42,9.5,5,White,27.18090923,-2.178490893,-4.940839569,-1.156508161,-0.768446941,0.090348219,-1.078781273,0.245689637,-0.518914736,0.171052767,0.322242911,-0.259808337,-0.357454675,0.092063804
6.3,0.28,0.24,8.45,0.031,32,172,0.9958,3.39,0.57,9.7,7,White,25.35768493,6.811933401,3.246866286,-0.766331731,0.088679668,0.537365203,1.750709059,-0.674086632,-0.446643597,-0.583742549,-0.347527081,-0.45568922,-0.814630765,0.092438333
11.8,0.23,0.38,11.1,0.034,15,123,0.9997,2.93,0.55,9.7,3,White,-2.688482244,-19.19607673,17.34745932,-1.290021443,-2.361164693,-0.020014969,-2.447424821,-0.293873533,-1.138969785,1.422844242,-1.309881369,1.119058138,0.20701363,-0.66377766
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,White,8.486826007,-3.820208942,-9.013564353,-2.428944778,-2.194331595,1.365127065,0.260170307,-1.278239608,-1.081158082,-0.391652949,0.254294974,0.896138672,0.357787882,0.161016459
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,White,8.486903572,-3.820145776,-9.013772068,-2.428944778,-2.194331595,1.365127065,0.260170307,-1.278239608,-1.081158082,-0.391652949,0.254294974,0.896138672,0.357787882,0.161016459
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,White,-22.10951074,-13.20317523,9.163772832,0.460007472,1.341578843,0.672585018,-1.961730791,-0.345940562,0.693470036,1.464786913,0.179974641,0.240307927,-0.008244199,-0.244456447
8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5,White,-22.10920187,-13.20312833,9.164204161,0.460007472,1.341578843,0.672585018,-1.961730791,-0.345940562,0.693470036,1.464786913,0.179974641,0.240307927,-0.008244199,-0.244456447
7.3,0.29,0.29,4.6,0.029,27,155,0.9931,3.07,0.26,10.6,6,White,26.97667008,-3.101797073,-3.561453429,-1.086010409,1.164431174,0.81096494,-1.295878877,-0.399058078,0.272264675,-0.393503894,0.245317012,-0.371832793,-0.448302688,-0.360254094
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,White,8.486839392,-3.820192995,-9.013352964,-2.428944778,-2.194331595,1.365127065,0.260170307,-1.278239608,-1.081158082,-0.391652949,0.254294974,0.896138672,0.357787882,0.161016459
6.7,0.31,0.31,4.9,0.031,20,151,0.9926,3.36,0.82,12,7,White,27.03977932,-9.676418947,-1.490486009,0.766709101,1.466808142,-0.802073703,1.919875111,-0.140483266,-0.193007141,0.845592851,-0.841909467,0.134745979,-1.087750059,0.087646271
7.3,0.29,0.37,8.3,0.044,45,227,0.9966,3.12,0.47,9,5,White,-4.879608625,-1.438410132,29.19854275,-2.357359231,-1.204344404,0.521768367,-0.322210966,0.717421278,-0.111761364,0.225161921,-0.20931417,-0.365270594,-0.658103029,-0.229079573
5.7,0.46,0.46,1.4,0.04,31,169,0.9932,3.13,0.47,8.8,5,White,20.30283679,2.419021311,1.968525496,-0.649264469,-0.507074536,0.222283582,-1.266634491,1.196424498,-0.304153091,0.328414816,0.058159619,-1.514807394,-0.647807201,0.480244772
6.8,0.28,0.44,11.5,0.04,58,223,0.9969,3.22,0.56,9.5,5,White,-9.403177785,-3.256864457,24.0290748,-2.670554013,-1.269038064,0.21703904,0.652689682,0.795380182,-0.377311675,0.876221814,0.076145197,0.000507718,-0.181974392,0.075732035
6.7,0.23,0.33,1.8,0.036,23,96,0.9925,3.32,0.4,10.8,6,White,-26.54351481,-8.985732644,-1.06046955,0.319361438,1.368667521,0.380344203,-0.368350794,0.108575663,-0.88344891,-0.594884834,0.27086223,-0.10176724,0.034884137,-0.039938321
6.9,0.17,0.25,1.6,0.047,34,132,0.9914,3.16,0.48,11.4,5,White,11.7439041,-17.31798356,-9.812346762,-0.187412574,1.290012657,0.473426179,-0.839870495,1.157365599,-0.027544171,0.031592992,-0.55577322,0.792712682,0.13057997,-0.344293554
7.6,0.18,0.36,2.4,0.049,38,123,0.996,3.6,0.46,10.3,5,White,5.433197893,-23.25347207,-17.4828401,0.035097444,-0.070746179,0.898451581,0.815436863,1.184739161,-2.105365431,-0.446768298,0.770953473,0.359510236,0.365913921,-0.495236672
6.6,0.22,0.28,4.9,0.042,51,180,0.9952,3.3,0.75,9.5,6,White,7.462401127,1.210242214,2.003855093,-0.972667039,-0.357038742,-0.048819924,1.646102359,1.068996174,-0.217689021,-0.056073695,-1.204888556,-0.358486193,-0.128293783,0.019838902
7.8,0.27,0.28,1.8,0.05,21,127,0.9934,3.15,0.44,9.9,5,White,7.605600277,-18.35782154,9.361092259,-0.010219648,0.134718841,0.540358763,-1.312481455,0.642200783,-0.367320529,-0.388623128,-0.463068995,-0.036186191,-0.300700035,-0.158561966
7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2,5,White,19.3021194,-12.04818006,2.240156012,-0.467037338,0.071505427,0.710397967,-1.182551557,0.409888228,-0.253448663,-0.199708891,-0.036860381,0.223996354,-0.327336954,-0.2154616
7.6,0.29,0.29,4.4,0.051,26,146,0.9939,3.16,0.39,10.2,5,White,20.4433993,-11.32980691,2.262754873,-0.51236499,0.049506378,0.741671202,-1.147576242,0.435490153,-0.202199172,-0.154452403,-0.007113811,0.196337844,-0.351120977,-0.210165035
5.7,0.32,0.18,1.4,0.029,26,104,0.9906,3.44,0.37,11,6,White,-15.38499937,-16.26235982,-0.068188929,0.822845533,1.792541978,1.637460988,0.108557381,0.291953111,-0.581934877,-0.563147082,0.321584129,-0.051525026,-0.126633442,0.259161749
7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,7,White,7.166887299,-18.9821335,3.498337489,0.297336364,2.754103409,0.607523781,-0.20657186,-0.358949457,0.544177907,-0.33303897,0.507308526,-0.287776689,-0.472798136,-0.164846362
7.3,0.34,0.3,1.3,0.057,25,173,0.9948,3.26,0.51,9.1,6,White,22.92706378,-1.638270871,8.3541712,-0.164404469,-0.305469788,0.341429573,0.026090181,0.655509898,-0.252619596,-0.79685586,-0.239005138,-0.961056126,-1.005932111,-0.181764631
